Filename	Segment	WC	Analytic	Clout	Authentic	Tone	WPS	Sixltr	Dic	function	pronoun	ppron	i	we	you	shehe	they	ipron	article	prep	auxverb	adverb	conj	negate	verb	adj	compare	interrog	number	quant	affect	posemo	negemo	anx	anger	sad	social	family	friend	female	male	cogproc	insight	cause	discrep	tentat	certain	differ	percept	see	hear	feel	bio	body	health	sexual	ingest	drives	affiliation	achieve	power	reward	risk	focuspast	focuspresent	focusfuture	relativ	motion	space	time	work	leisure	home	money	relig	death	informal	swear	netspeak	assent	nonflu	filler	AllPunc	Period	Comma	Colon	SemiC	QMark	Exclam	Dash	Quote	Apostro	Parenth	OtherP
257.txt	1	3066	16.88	31.13	82.11	93.75	1022.00	12.20	92.34	58.35	17.97	10.96	7.66	1.30	1.27	0.29	0.42	7.01	5.41	11.09	11.19	9.92	10.08	1.27	20.16	5.54	2.97	1.17	1.44	2.48	5.48	4.89	0.52	0.10	0.23	0.10	5.02	0.00	0.13	0.10	0.39	10.99	1.89	1.11	1.44	2.61	1.63	3.52	3.62	2.28	0.33	0.78	3.00	0.91	0.13	0.00	1.70	7.99	2.02	1.76	1.70	3.03	0.13	4.57	13.96	2.80	15.17	3.52	5.22	6.91	1.04	1.76	0.49	0.16	0.33	0.07	2.05	0.07	0.03	0.95	0.85	0.13	5.87	0.16	0.00	0.23	0.00	0.00	0.00	0.29	0.00	5.19	0.00	0.00
34.txt	1	1485	26.02	51.35	84.69	71.30	1485.00	14.01	89.83	54.07	17.98	12.05	7.07	1.62	2.22	1.01	0.13	5.93	4.58	10.98	10.44	7.27	6.94	2.42	21.82	3.64	2.02	1.01	0.88	2.29	4.98	3.70	1.28	0.34	0.40	0.34	9.29	0.47	0.88	0.94	1.41	10.98	1.48	1.89	1.14	2.83	1.55	3.03	2.63	1.68	0.47	0.40	2.56	0.94	0.20	0.00	1.21	8.08	3.03	1.08	1.75	2.42	0.47	3.03	15.96	2.90	17.71	3.91	7.14	6.94	1.14	1.14	0.27	0.34	0.20	0.07	3.97	0.27	0.67	1.89	1.08	0.13	6.67	0.00	0.00	0.00	0.00	0.00	0.00	0.40	0.00	6.26	0.00	0.00
20.txt	1	2529	16.38	35.35	84.33	57.93	2529.00	9.09	92.57	61.13	20.36	12.77	8.19	0.71	2.41	0.59	0.87	7.59	6.05	11.47	11.15	8.66	9.49	2.06	22.26	4.03	1.74	1.66	0.87	2.29	3.91	2.81	1.11	0.16	0.20	0.28	7.79	0.12	0.20	0.43	0.40	12.53	2.25	1.30	1.38	3.91	1.11	4.31	4.74	3.04	0.51	1.03	1.86	0.79	0.55	0.04	0.47	4.90	1.19	0.47	0.95	2.17	0.28	4.39	16.45	2.25	14.27	3.28	6.05	5.14	1.38	1.54	0.32	0.24	0.08	0.32	1.86	0.12	0.28	0.67	0.55	0.16	5.54	0.04	0.00	0.00	0.00	0.00	0.00	0.24	0.00	5.26	0.00	0.00
135.txt	1	717	27.50	90.73	71.50	65.41	717.00	11.58	89.82	50.77	17.29	12.97	3.91	4.74	2.65	0.84	0.84	4.32	4.60	9.90	10.46	6.97	6.69	1.95	20.50	4.32	1.26	1.26	0.70	2.09	5.16	3.63	1.53	0.00	0.42	0.14	14.50	0.56	1.12	0.56	1.26	10.04	2.51	1.12	1.26	2.09	1.53	2.79	3.63	1.53	0.84	0.70	3.07	0.56	0.84	0.00	1.53	10.88	6.69	0.14	0.98	2.79	0.28	4.32	13.95	1.81	17.29	2.93	9.34	5.44	0.84	2.93	1.53	0.28	0.56	0.14	3.77	0.00	0.98	1.53	0.70	0.14	7.53	0.28	0.00	0.00	0.00	0.00	0.00	0.14	0.00	7.11	0.00	0.00
121.txt	1	378	45.11	47.88	98.01	74.96	189.00	8.99	89.68	57.94	17.46	12.96	8.73	2.65	0.79	0.26	0.53	4.50	6.61	15.61	10.58	6.35	9.26	0.79	25.13	3.97	1.32	1.06	3.17	0.79	3.70	3.17	0.53	0.00	0.00	0.26	7.14	0.26	0.53	0.26	0.79	3.44	0.79	0.00	0.26	0.00	0.79	1.59	3.70	1.85	0.79	1.06	1.85	1.32	0.26	0.00	0.26	8.99	3.97	1.06	1.06	2.91	0.00	3.70	16.14	6.08	22.75	7.41	7.67	8.47	0.26	0.79	0.00	0.00	0.00	0.00	2.65	0.00	0.53	1.59	0.53	0.00	7.67	0.53	0.00	0.26	0.00	0.00	0.00	0.00	0.00	6.88	0.00	0.00
109.txt	1	2567	25.94	45.20	77.61	91.85	2567.00	12.70	88.51	56.72	16.98	10.36	6.66	1.32	1.68	0.16	0.55	6.62	5.77	12.43	9.43	9.43	10.75	1.13	18.04	6.08	3.27	1.44	1.09	2.34	6.04	5.06	0.97	0.35	0.19	0.16	7.17	0.27	0.35	0.19	0.51	10.25	1.40	1.40	0.62	1.95	2.06	3.39	3.54	2.38	0.55	0.55	2.80	1.09	0.23	0.12	1.05	7.52	2.61	0.70	2.18	2.57	0.12	4.64	12.58	2.49	14.88	2.10	6.70	6.23	0.82	1.32	0.43	0.47	0.23	0.04	2.14	0.19	0.23	1.52	0.23	0.04	5.96	0.00	0.00	0.08	0.00	0.00	0.00	0.23	0.00	5.65	0.00	0.00
337.txt	1	1799	42.71	83.75	57.43	85.21	1799.00	11.23	89.55	53.75	17.12	11.78	3.45	4.45	1.83	1.11	0.94	5.28	6.50	12.06	10.17	7.17	4.95	2.22	23.35	3.45	1.72	1.50	1.89	3.11	7.06	5.23	1.83	0.28	0.28	0.67	12.62	0.11	0.33	0.06	1.61	12.23	2.28	1.45	1.72	2.45	2.17	3.28	2.72	1.33	0.44	0.83	1.61	0.67	0.11	0.00	0.83	12.67	6.61	2.06	2.61	3.28	0.61	3.61	17.40	2.11	15.95	3.56	7.50	5.11	1.06	3.22	0.11	0.61	0.17	0.06	2.50	0.11	0.61	0.72	1.06	0.00	6.67	0.06	0.00	0.00	0.00	0.00	0.00	0.44	0.00	6.11	0.00	0.06
323.txt	1	630	13.11	22.31	94.27	80.44	630.00	11.90	93.97	60.32	21.90	13.33	10.32	0.32	2.06	0.32	0.32	8.57	5.40	10.79	11.90	8.10	8.10	2.38	20.95	5.71	4.29	0.63	2.06	3.17	5.24	4.13	1.11	0.00	0.16	0.32	6.83	0.16	0.95	0.32	0.32	13.49	2.54	1.43	2.06	3.97	2.38	3.97	3.17	2.38	0.16	0.63	0.95	0.32	0.63	0.00	0.00	6.51	1.59	0.63	1.11	3.17	0.32	3.17	14.76	2.22	16.03	3.49	6.19	6.83	0.63	1.75	1.90	0.16	0.00	0.00	2.06	0.16	0.16	0.00	1.43	0.32	7.46	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.46	0.00	0.00
322.txt	1	665	17.87	68.47	80.53	98.29	665.00	9.77	92.93	57.29	22.41	15.79	9.32	0.45	5.71	0.15	0.15	6.62	2.86	12.03	8.42	6.32	9.77	1.35	19.55	6.32	1.80	0.90	1.20	2.26	6.32	5.86	0.30	0.00	0.00	0.15	11.13	0.15	2.11	0.00	2.11	12.33	3.31	1.20	2.11	2.86	1.80	1.80	4.51	3.16	0.60	0.75	1.35	0.45	0.15	0.00	0.60	6.47	1.50	0.90	1.20	3.01	0.15	0.90	17.29	2.41	13.98	2.26	5.86	6.32	0.75	3.76	0.15	0.15	0.00	0.00	1.65	0.00	0.15	1.05	0.30	0.15	3.91	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.91	0.00	0.00
336.txt	1	653	11.43	29.59	86.31	96.97	163.25	11.94	92.50	60.34	20.37	15.16	11.64	0.77	1.99	0.61	0.15	5.21	4.59	11.79	11.79	10.87	9.34	1.38	21.59	3.98	2.60	1.07	1.53	2.14	6.89	5.97	0.92	0.00	0.00	0.46	7.66	0.92	1.07	0.77	0.77	11.03	0.92	3.06	0.77	2.76	1.38	2.76	2.30	1.07	0.15	0.92	1.07	0.61	0.00	0.00	0.31	6.13	2.30	1.53	1.53	1.53	0.00	3.37	17.46	1.38	13.63	2.30	5.97	6.28	1.38	2.45	1.38	0.31	0.15	0.00	2.45	0.00	0.61	0.77	0.61	0.31	7.81	0.92	0.00	0.15	0.00	0.00	0.00	0.46	0.00	6.28	0.00	0.00
108.txt	1	1393	19.54	55.99	74.28	56.98	1393.00	9.83	89.88	55.20	20.46	14.21	7.82	1.44	3.16	1.29	0.50	6.17	4.09	10.70	11.56	8.18	5.24	1.87	22.47	4.02	1.58	2.08	1.58	2.80	4.88	3.23	1.58	0.07	0.86	0.07	10.48	0.07	0.36	0.36	1.79	11.49	1.72	1.79	1.08	2.51	2.01	3.16	4.31	2.01	1.15	1.01	2.08	0.65	0.36	0.36	0.86	6.75	2.23	1.22	1.15	2.01	0.36	3.80	15.65	2.58	14.57	3.80	6.17	4.81	0.93	3.02	0.43	0.29	0.29	0.22	4.45	0.72	0.36	1.72	1.51	0.14	6.46	0.00	0.07	0.00	0.00	0.00	0.00	0.43	0.00	5.96	0.00	0.00
120.txt	1	1840	18.20	69.53	60.58	94.86	1840.00	10.49	90.92	55.82	20.49	12.61	5.92	1.85	2.99	1.03	0.82	7.83	4.02	11.20	12.17	8.10	6.20	1.47	23.53	4.24	2.83	1.68	1.14	1.90	6.41	5.49	0.92	0.22	0.33	0.05	10.71	0.60	0.65	0.16	1.96	10.92	2.50	1.36	1.36	2.55	1.25	2.93	4.51	2.93	0.49	1.09	2.34	0.60	0.65	0.05	0.65	6.20	2.55	0.65	1.30	1.90	0.22	4.95	15.92	2.77	13.64	3.42	6.63	3.86	0.43	1.96	0.16	0.38	0.33	0.05	5.49	0.11	0.71	2.45	2.23	0.11	6.85	0.05	0.00	0.00	0.00	0.00	0.00	0.49	0.00	6.25	0.00	0.05
134.txt	1	4711	19.67	54.48	64.33	76.40	2355.50	9.96	90.32	57.74	20.06	11.65	6.58	1.10	2.55	1.04	0.38	8.41	4.95	11.80	12.10	7.32	8.13	1.59	21.86	3.59	2.25	1.76	1.42	2.87	4.69	3.71	0.98	0.21	0.38	0.11	8.75	0.66	0.19	1.02	0.51	11.78	2.10	2.08	1.57	2.93	1.49	2.99	2.80	1.83	0.32	0.62	1.95	0.81	0.38	0.25	0.57	6.07	2.06	0.87	1.63	1.61	0.15	3.71	15.03	2.67	14.14	2.91	6.79	4.48	0.87	1.46	0.55	0.81	0.36	0.06	2.99	0.11	0.93	0.76	1.08	0.11	6.16	0.08	0.00	0.02	0.00	0.00	0.00	0.15	0.00	5.86	0.00	0.04
21.txt	1	2798	25.63	57.93	76.88	56.84	1399.00	11.83	90.92	58.83	17.87	11.65	5.68	2.72	2.57	0.25	0.43	6.15	6.47	12.12	11.15	9.11	8.76	1.36	21.94	3.79	3.47	1.64	1.50	2.89	4.25	2.93	1.29	0.36	0.18	0.29	8.04	0.00	0.18	0.36	0.14	12.83	2.89	1.29	1.57	3.50	0.93	4.25	2.64	1.68	0.18	0.71	1.93	0.64	0.32	0.00	0.89	7.22	3.11	1.18	1.07	1.82	0.39	4.22	15.37	2.64	14.40	3.47	7.01	4.11	0.96	1.36	0.39	0.64	0.11	0.07	1.97	0.04	0.32	1.07	0.46	0.00	6.15	0.11	0.04	0.07	0.00	0.00	0.00	0.04	0.00	5.75	0.00	0.14
35.txt	1	1051	24.92	35.87	88.67	60.03	1051.00	10.56	91.34	59.37	20.36	12.37	8.56	0.86	1.90	0.29	0.76	7.99	6.18	12.84	10.85	6.57	9.32	1.90	21.12	3.62	1.90	1.71	0.48	2.76	3.52	2.66	0.86	0.10	0.38	0.10	7.14	1.33	0.00	0.86	0.38	11.13	2.28	0.95	1.14	3.14	1.52	3.04	2.38	1.52	0.19	0.67	1.90	0.76	0.48	0.19	0.57	6.85	1.71	1.33	1.43	2.38	0.10	3.71	14.37	1.90	15.79	2.85	6.66	6.28	2.85	2.38	0.48	0.19	0.38	0.10	0.86	0.00	0.00	0.29	0.48	0.10	7.04	0.10	0.00	0.00	0.00	0.00	0.00	0.29	0.00	6.66	0.00	0.00
256.txt	1	2319	21.64	42.97	87.78	71.87	2319.00	10.35	91.03	56.96	19.40	12.89	8.06	2.37	1.60	0.30	0.56	6.51	5.00	11.69	10.31	9.10	7.63	1.72	21.26	4.44	2.29	2.03	1.34	2.24	5.22	3.84	1.38	0.13	0.39	0.22	7.50	0.65	0.34	0.65	0.56	10.35	1.68	1.77	0.99	2.41	1.16	3.15	2.46	1.68	0.17	0.56	3.62	1.34	0.43	0.00	1.72	7.20	3.06	0.69	1.38	1.90	0.39	3.92	14.83	2.76	16.39	4.23	6.25	6.21	0.73	2.46	0.47	0.82	0.17	0.17	2.24	0.30	0.82	0.60	0.39	0.04	6.25	0.00	0.00	0.00	0.00	0.00	0.00	0.17	0.00	6.04	0.00	0.04
242.txt	1	2390	35.20	35.78	86.19	86.59	1195.00	12.80	88.66	57.24	16.28	10.84	7.32	1.55	1.72	0.00	0.25	5.44	6.49	13.39	9.37	10.29	8.79	0.96	18.62	5.65	2.51	1.21	1.51	3.14	4.98	4.23	0.71	0.08	0.17	0.04	5.02	0.00	0.29	0.08	0.25	10.88	1.26	2.01	0.67	2.72	1.30	3.64	3.97	2.05	0.17	1.38	2.09	1.46	0.13	0.04	0.42	6.65	2.22	1.00	1.21	2.38	0.17	2.64	14.18	2.55	15.98	2.76	6.69	6.57	0.88	1.21	0.46	0.21	0.25	0.08	0.75	0.00	0.00	0.50	0.21	0.00	4.90	0.08	0.00	0.04	0.00	0.00	0.00	0.38	0.00	4.35	0.00	0.04
295.txt	1	1819	18.20	64.18	80.79	87.22	1819.00	9.62	91.64	57.34	21.50	14.35	7.97	1.43	3.57	1.10	0.27	7.15	4.45	11.16	11.21	8.08	6.05	1.98	20.51	4.45	2.64	1.87	2.53	1.70	5.77	4.67	1.10	0.16	0.22	0.44	11.21	0.44	0.77	0.77	1.87	9.18	1.87	1.32	1.04	2.42	1.15	2.64	3.08	1.70	0.60	0.71	2.31	1.04	0.38	0.00	0.55	8.03	3.19	0.44	2.14	2.47	0.11	4.29	15.12	2.03	15.89	2.31	7.42	6.38	0.49	2.69	0.60	0.33	0.16	0.11	2.86	0.00	0.82	1.26	0.55	0.05	5.83	0.00	0.00	0.00	0.00	0.00	0.00	0.05	0.00	5.77	0.00	0.00
281.txt	1	1072	37.14	74.02	70.63	64.67	1072.00	10.91	88.62	51.40	18.47	11.57	4.76	1.40	3.82	1.03	0.56	6.90	4.29	11.19	9.24	6.06	4.76	2.05	18.84	4.76	2.15	1.77	2.15	2.89	5.97	4.01	1.96	0.75	0.19	0.09	12.22	0.19	0.47	0.37	1.59	12.03	2.15	1.31	1.40	2.61	2.43	4.01	2.99	1.49	0.56	0.84	1.77	0.75	0.28	0.09	0.75	8.96	2.89	2.52	2.15	3.08	0.56	2.99	14.46	1.96	15.76	3.54	8.77	3.73	2.61	2.61	0.28	0.56	0.28	0.00	4.10	0.19	0.19	2.15	1.49	0.09	5.60	0.28	0.00	0.09	0.00	0.00	0.00	0.65	0.00	4.57	0.00	0.00
297.txt	1	5509	13.36	42.30	84.26	77.81	5509.00	10.38	91.70	58.92	20.73	13.52	8.53	1.56	1.51	1.11	0.82	7.21	5.21	11.27	11.78	8.46	9.97	1.58	22.00	3.78	2.23	1.22	1.78	2.38	4.94	3.88	1.05	0.18	0.11	0.36	8.55	0.36	0.24	0.69	0.83	10.00	1.67	1.40	1.22	2.09	1.02	3.38	2.90	1.58	0.49	0.69	2.45	0.71	0.38	0.04	1.09	7.22	2.76	0.85	1.43	2.20	0.13	5.90	14.36	2.45	15.77	3.32	6.12	6.73	1.23	1.52	0.82	0.25	0.15	0.00	2.80	0.07	0.94	0.73	0.78	0.16	7.64	0.04	0.00	0.09	0.00	0.00	0.00	0.16	0.00	7.35	0.00	0.00
283.txt	1	2044	22.73	53.33	92.05	80.68	2044.00	10.71	92.66	58.27	18.88	12.28	7.29	1.96	2.15	0.34	0.54	6.60	5.68	12.13	10.62	9.10	8.76	1.42	21.62	3.62	2.10	1.22	0.98	2.01	4.50	3.77	0.73	0.05	0.20	0.10	9.00	0.73	0.59	0.44	0.64	10.57	1.86	1.27	1.13	2.54	1.32	3.42	3.08	1.96	0.49	0.39	2.69	0.88	0.10	0.05	1.57	8.17	3.57	0.83	1.71	1.96	0.29	3.47	15.46	3.62	18.35	4.06	8.12	6.80	0.93	2.79	1.03	0.68	0.20	0.05	2.05	0.15	0.39	0.68	0.78	0.00	6.56	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.51	0.00	0.05
254.txt	1	1838	39.54	82.53	42.10	95.42	919.00	14.09	86.51	53.54	14.47	8.76	2.94	3.32	1.96	0.22	0.33	5.71	6.20	11.75	8.71	9.85	8.54	0.60	15.51	5.50	2.94	1.52	1.25	2.01	5.77	5.22	0.54	0.11	0.27	0.11	10.12	0.38	0.16	0.49	0.54	8.27	0.98	0.87	0.82	1.58	2.34	2.29	3.65	1.58	0.76	0.98	3.05	0.60	0.54	0.16	1.52	8.98	4.90	0.87	2.45	1.90	0.00	4.03	10.94	1.63	14.64	2.56	6.91	5.50	1.31	2.34	0.16	0.33	0.11	0.05	2.94	0.22	0.05	1.85	0.76	0.00	4.19	0.16	0.00	0.00	0.00	0.00	0.00	0.22	0.00	3.75	0.00	0.05
240.txt	1	708	14.27	65.91	76.95	95.33	708.00	9.46	90.54	55.65	18.22	11.44	5.23	3.53	0.99	0.85	0.85	6.78	4.52	10.31	12.43	10.31	7.77	1.55	22.60	6.50	2.54	1.84	2.97	2.68	6.78	5.65	0.99	0.28	0.14	0.28	9.18	0.00	0.14	0.14	0.99	11.30	2.26	1.27	0.71	2.97	2.12	2.82	2.82	1.69	0.28	0.85	0.85	0.14	0.00	0.00	0.71	8.62	4.52	1.27	1.55	1.84	0.42	4.94	15.54	1.69	16.67	4.10	7.63	5.23	0.56	2.82	0.28	0.42	0.00	0.00	4.94	0.00	1.69	1.84	1.41	0.00	8.47	0.00	0.00	0.00	0.00	0.00	0.00	0.28	0.00	8.19	0.00	0.00
268.txt	1	1287	4.23	22.32	79.18	96.66	1287.00	10.80	93.86	64.41	22.69	13.21	10.18	0.39	2.18	0.31	0.16	9.48	3.34	11.27	11.66	10.96	12.59	1.40	20.28	4.27	3.89	1.48	0.31	1.48	6.06	5.52	0.54	0.08	0.00	0.08	5.83	0.08	1.40	0.31	1.24	13.99	2.25	2.41	1.63	2.25	1.71	4.43	2.80	1.17	0.08	1.40	1.79	0.93	0.00	0.00	0.62	4.90	0.93	1.09	1.09	2.41	0.08	3.57	14.14	3.11	10.96	2.41	4.27	4.66	0.93	0.93	0.54	0.54	0.00	0.00	3.57	0.00	0.39	1.94	1.32	0.00	4.97	0.00	0.00	0.00	0.00	0.00	0.00	0.08	0.00	4.90	0.00	0.00
23.txt	1	805	14.75	90.59	45.03	78.19	805.00	9.32	90.43	57.39	23.35	14.66	4.60	4.35	3.60	1.24	0.87	8.57	4.84	9.81	10.56	7.70	6.21	1.99	19.50	4.47	4.10	1.86	1.86	1.99	4.60	3.73	0.87	0.00	0.12	0.25	14.66	0.37	1.49	0.50	1.99	8.57	1.12	1.12	0.87	2.11	1.37	2.73	2.48	1.37	0.00	1.12	2.61	0.37	0.12	0.00	1.74	10.19	5.59	0.62	1.24	2.61	0.37	3.98	14.16	1.86	13.91	2.73	5.47	5.84	0.62	1.12	1.37	0.99	0.25	0.00	3.11	0.12	0.99	0.62	1.37	0.00	5.47	0.00	0.00	0.00	0.00	0.00	0.00	0.12	0.00	5.09	0.00	0.25
37.txt	1	1287	46.41	69.05	57.07	64.08	1287.00	11.73	88.34	53.54	16.71	11.19	4.58	1.63	2.56	0.54	1.86	5.44	6.29	12.51	9.32	6.60	5.67	2.25	17.64	5.52	2.72	1.32	1.55	2.80	6.84	4.43	2.41	0.47	0.85	0.23	11.19	0.70	0.39	0.78	0.62	11.03	1.71	0.78	1.17	3.50	1.86	3.26	2.72	1.17	0.78	0.54	1.32	0.54	0.23	0.00	0.47	8.47	3.03	1.24	2.49	1.71	0.54	2.41	13.36	1.71	14.22	2.80	7.61	4.12	1.48	2.41	0.39	0.62	0.39	0.00	2.80	0.31	0.16	1.09	1.09	0.00	5.28	0.00	0.00	0.00	0.00	0.00	0.00	0.23	0.00	5.05	0.00	0.00
122.txt	1	6914	16.50	30.79	87.10	75.66	1728.50	10.46	90.93	60.20	19.41	12.45	8.66	1.53	1.11	0.61	0.54	6.96	4.87	12.42	11.80	8.40	10.41	1.40	20.91	3.72	2.29	1.13	1.65	2.40	4.57	3.60	0.91	0.14	0.17	0.22	6.71	0.38	0.23	0.46	0.64	11.25	1.53	1.52	1.08	2.59	1.29	4.30	2.49	1.49	0.42	0.51	2.16	0.30	0.45	0.00	1.29	6.87	2.46	0.88	1.61	2.07	0.16	5.54	13.61	2.73	14.98	3.38	5.80	5.83	1.30	1.56	0.54	0.27	0.19	0.01	1.82	0.01	0.12	0.90	0.77	0.07	6.42	0.07	0.00	0.09	0.00	0.00	0.00	0.23	0.00	6.03	0.00	0.00
136.txt	1	942	14.61	51.70	83.56	59.97	471.00	11.78	91.83	61.36	16.99	10.19	5.63	2.12	1.70	0.11	0.64	6.79	4.67	12.85	10.62	12.63	10.72	1.80	21.55	4.56	2.87	1.27	1.38	2.44	4.56	3.18	1.38	0.53	0.64	0.21	7.22	0.21	0.11	0.32	0.21	10.51	2.34	1.17	0.96	2.34	1.80	2.97	3.29	2.65	0.32	0.21	2.23	0.53	0.42	0.00	1.27	5.94	2.76	0.64	1.38	1.59	0.00	4.46	16.56	2.55	16.99	4.03	7.75	6.16	0.42	1.27	0.96	0.21	0.21	0.11	1.49	0.21	0.11	0.74	0.42	0.00	6.16	0.21	0.00	0.21	0.00	0.00	0.00	0.11	0.00	5.63	0.00	0.00
320.txt	1	3625	25.90	42.87	72.76	96.52	3625.00	13.52	87.86	56.25	18.29	10.10	6.68	0.88	1.79	0.08	0.66	8.14	5.71	11.39	10.32	9.13	8.08	0.83	18.92	4.36	2.40	1.43	1.66	2.23	5.90	5.41	0.47	0.06	0.11	0.00	6.01	0.06	0.41	0.14	0.41	9.41	1.21	1.35	1.19	2.29	1.24	2.92	4.55	2.59	0.19	1.41	2.37	1.43	0.41	0.08	0.33	5.82	1.57	1.10	1.08	2.23	0.11	3.64	12.80	2.87	15.09	3.09	6.43	5.99	0.83	1.08	0.58	0.39	0.14	0.11	2.57	0.06	0.69	1.13	0.63	0.03	5.05	0.03	0.00	0.00	0.00	0.00	0.00	0.28	0.00	4.74	0.00	0.00
334.txt	1	2205	9.11	73.58	60.43	60.15	2205.00	9.30	92.93	61.45	21.77	12.97	5.53	1.86	3.22	1.81	0.54	8.57	4.67	11.70	13.42	9.52	8.12	2.72	23.95	3.81	2.95	2.18	1.32	1.90	3.72	2.77	0.95	0.14	0.27	0.27	13.42	1.22	0.73	1.95	1.45	12.93	2.68	1.90	1.41	2.81	1.50	3.72	3.17	1.95	0.63	0.41	2.63	0.73	0.59	0.05	1.32	6.80	3.08	0.41	1.59	1.81	0.09	4.22	17.41	1.68	13.88	3.22	7.21	3.54	0.32	1.54	0.77	0.63	0.18	0.09	2.77	0.23	0.91	0.95	0.41	0.09	7.71	0.00	0.00	0.05	0.00	0.00	0.00	0.18	0.00	7.48	0.00	0.00
308.txt	1	208	31.10	93.79	89.01	70.96	104.00	10.10	92.31	59.62	16.83	10.10	1.92	8.17	0.00	0.00	0.00	6.73	5.77	12.50	7.69	12.50	7.69	0.96	20.67	4.33	0.96	1.44	1.44	1.44	2.40	2.40	0.00	0.00	0.00	0.00	13.94	0.00	2.40	0.00	1.92	10.10	1.44	1.44	0.48	1.92	1.92	3.85	2.88	0.96	0.00	1.92	1.44	0.48	0.48	0.00	0.48	13.46	9.13	0.96	2.40	1.44	0.48	6.73	14.90	2.40	21.63	4.81	10.58	6.73	1.44	0.00	0.48	0.48	0.00	0.00	4.33	0.00	0.48	2.40	0.00	0.00	6.73	0.96	0.00	0.48	0.00	0.00	0.00	0.00	0.00	5.29	0.00	0.00
309.txt	1	1323	10.36	81.78	29.46	92.86	1323.00	11.04	93.20	58.96	19.80	11.19	4.31	3.40	2.34	0.76	0.38	8.62	4.46	9.75	11.56	9.90	9.67	1.44	19.95	4.69	2.87	1.59	1.51	2.87	5.29	4.76	0.53	0.08	0.15	0.08	12.93	1.74	0.98	1.28	0.98	11.34	1.36	0.83	1.74	3.02	1.66	3.78	2.65	1.59	0.38	0.60	3.10	0.60	0.30	0.15	2.12	8.16	6.12	0.38	0.45	1.21	0.15	4.54	12.85	1.44	10.81	2.12	4.01	5.29	0.76	2.72	0.83	0.45	0.15	0.00	4.23	0.08	1.21	1.89	1.59	0.00	5.67	0.08	0.00	0.00	0.00	0.00	0.00	0.53	0.00	5.06	0.00	0.00
335.txt	1	2590	18.20	80.21	62.64	75.25	2590.00	10.31	92.59	60.00	21.78	13.28	4.67	2.20	5.17	0.77	0.46	8.34	4.75	12.74	11.89	7.57	6.87	2.59	22.05	3.51	2.82	2.01	1.08	1.89	5.75	4.13	1.47	0.19	0.66	0.39	12.90	0.50	0.31	0.54	0.77	14.13	3.28	1.35	2.28	3.36	1.47	4.29	3.20	1.16	1.12	0.89	1.89	0.58	0.66	0.15	0.31	6.80	2.97	0.62	1.78	1.47	0.23	3.05	16.53	2.12	13.75	2.20	6.29	5.21	1.08	1.58	0.23	0.27	0.15	0.35	3.20	0.23	0.31	1.66	0.81	0.12	6.64	0.00	0.00	0.04	0.00	0.00	0.00	0.19	0.00	6.41	0.00	0.00
321.txt	1	1187	31.59	74.18	67.20	98.28	1187.00	12.05	90.90	57.03	19.38	13.82	6.40	3.62	1.94	1.52	0.34	5.56	6.49	11.37	11.20	7.75	5.90	0.84	21.48	4.80	1.85	1.52	0.67	1.60	7.41	6.49	0.93	0.08	0.08	0.25	10.61	0.34	0.34	1.26	0.93	10.45	2.36	1.35	0.84	2.53	1.52	2.44	2.44	1.52	0.17	0.59	3.62	0.42	0.93	0.17	1.94	11.79	4.47	1.18	2.11	3.96	0.42	4.04	15.84	2.36	14.83	3.96	6.23	5.14	0.59	0.84	0.34	0.25	0.17	0.17	2.19	0.00	0.34	0.93	0.59	0.17	4.89	0.00	0.00	0.08	0.00	0.00	0.00	0.17	0.00	4.63	0.00	0.00
137.txt	1	4327	15.46	44.31	80.19	68.93	2163.50	10.58	91.87	58.59	20.57	13.20	7.83	1.27	2.73	0.88	0.49	7.37	5.18	10.98	12.29	8.07	7.60	2.36	22.44	3.67	2.29	2.01	1.27	2.45	5.32	3.77	1.48	0.46	0.21	0.39	8.62	0.55	0.18	0.79	0.69	11.09	2.15	1.41	1.27	2.59	1.32	3.65	2.89	1.39	0.55	0.86	2.33	0.69	0.46	0.12	1.04	6.54	1.94	0.81	1.76	2.03	0.23	4.18	16.36	2.17	14.61	2.91	6.08	5.80	1.25	1.62	0.74	0.32	0.53	0.09	3.35	0.21	0.49	1.36	1.11	0.14	6.70	0.09	0.00	0.02	0.00	0.00	0.00	0.21	0.00	6.38	0.00	0.00
123.txt	1	1470	5.86	81.72	51.50	68.16	1470.00	8.98	92.45	62.38	22.99	14.49	5.71	1.09	5.99	0.95	0.75	8.50	4.08	10.48	12.59	10.27	9.18	1.97	23.54	3.33	2.31	1.90	0.54	2.11	4.08	3.13	0.88	0.27	0.20	0.07	12.45	0.14	0.41	0.41	1.09	11.90	1.56	2.38	1.56	2.99	1.56	2.79	3.54	2.04	0.68	0.61	2.31	1.02	0.27	0.00	0.88	6.46	2.24	1.22	1.16	1.84	0.14	2.72	18.78	3.13	13.67	4.01	6.53	3.40	0.48	1.56	0.34	0.14	0.07	0.14	3.40	0.00	1.29	1.22	0.75	0.14	6.12	0.00	0.00	0.00	0.00	0.00	0.00	0.20	0.00	5.92	0.00	0.00
